"STATION","NAME","DATE","DLY-CLDD-BASE45","DLY-CLDD-BASE50","DLY-CLDD-BASE55","DLY-CLDD-BASE57","DLY-CLDD-BASE60","DLY-CLDD-BASE70","DLY-CLDD-BASE72","DLY-CLDD-NORMAL","DLY-DUTR-NORMAL","DLY-DUTR-STDDEV","DLY-GRDD-BASE40","DLY-GRDD-BASE45","DLY-GRDD-BASE50","DLY-GRDD-BASE55","DLY-GRDD-BASE57","DLY-GRDD-BASE60","DLY-GRDD-BASE65","DLY-GRDD-BASE70","DLY-GRDD-BASE72","DLY-GRDD-TB4886","DLY-GRDD-TB5086","DLY-HTDD-BASE40","DLY-HTDD-BASE45","DLY-HTDD-BASE50","DLY-HTDD-BASE55","DLY-HTDD-BASE57","DLY-HTDD-BASE60","DLY-HTDD-NORMAL","DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","DLY-SNOW-25PCTL","DLY-SNOW-50PCTL","DLY-SNOW-75PCTL","DLY-SNOW-PCTALL-GE001TI","DLY-SNOW-PCTALL-GE010TI","DLY-SNOW-PCTALL-GE030TI","DLY-SNOW-PCTALL-GE050TI","DLY-SNOW-PCTALL-GE100TI","DLY-SNWD-25PCTL","DLY-SNWD-50PCTL","DLY-SNWD-75PCTL","DLY-SNWD-PCTALL-GE001WI","DLY-SNWD-PCTALL-GE003WI","DLY-SNWD-PCTALL-GE005WI","DLY-SNWD-PCTALL-GE010WI","DLY-TAVG-NORMAL","DLY-TAVG-STDDEV","DLY-TMAX-NORMAL","DLY-TMAX-STDDEV","DLY-TMIN-NORMAL","DLY-TMIN-STDDEV","MTD-PRCP-NORMAL","MTD-SNOW-NORMAL","YTD-PRCP-NORMAL","YTD-SNOW-NORMAL"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-03","3","1","-7777","-7777","-7777","0","0","-7777","18.3","7.5","5","3","1","-7777","-7777","-7777","-7777","0","0","3","3","1","4","7","12","13","16","21","0.04","0.16","0.44","35.4","207","79","25","-6666","-6666","-6666","41","14","3","1","0","-6666","-6666","-6666","25","6","3","0","43.8","7.6","52.9","8.8","34.6","8.1","0.35","0.1","33.48","44.0"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-04","2","1","-7777","-7777","-7777","0","0","-7777","18.2","7.5","5","2","1","-7777","-7777","-7777","-7777","0","0","3","3","2","4","8","12","14","17","22","0.04","0.16","0.44","35.7","208","79","25","-6666","-6666","-6666","44","15","3","1","0","-6666","-6666","-6666","27","7","3","0","43.5","7.6","52.6","8.8","34.4","8.2","0.46","0.1","33.59","44.0"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-05","2","1","-7777","-7777","-7777","0","0","-7777","18.0","7.5","5","2","1","-7777","-7777","-7777","-7777","0","0","3","2","2","4","8","12","14","17","22","0.04","0.15","0.44","35.9","210","79","25","-6666","-6666","-6666","47","16","3","1","0","-6666","-6666","-6666","30","8","4","0","43.2","7.7","52.2","8.9","34.2","8.2","0.57","0.2","33.70","44.1"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-06","2","1","-7777","-7777","-7777","0","0","-7777","17.8","7.5","5","2","1","-7777","-7777","-7777","-7777","0","0","3","2","2","4","8","12","14","17","22","0.04","0.15","0.44","36.2","211","80","25","-6666","-6666","-6666","51","18","3","1","0","-6666","-6666","-6666","32","8","4","0","42.9","7.7","51.8","8.9","34.0","8.2","0.68","0.2","33.81","44.1"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-07","2","1","-7777","-7777","-7777","0","0","-7777","17.7","7.4","5","2","1","-7777","-7777","-7777","-7777","0","0","3","2","2","5","8","13","15","17","22","0.04","0.15","0.44","36.4","212","80","25","-6666","-6666","-6666","55","19","4","1","0","-6666","-6666","-6666","35","9","4","0","42.6","7.8","51.4","8.9","33.7","8.3","0.79","0.3","33.92","44.2"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-08","2","1","-7777","-7777","-7777","0","0","-7777","17.5","7.4","4","2","1","-7777","-7777","-7777","-7777","0","0","3","2","2","5","9","13","15","18","23","0.04","0.15","0.44","36.6","213","80","25","-6666","-6666","-6666","59","21","4","2","0","-6666","-6666","-6666","38","10","4","0","42.3","7.8","51.0","9.0","33.5","8.3","0.90","0.3","34.03","44.2"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-09","2","1","-7777","-7777","-7777","0","0","-7777","17.3","7.4","4","2","1","-7777","-7777","-7777","-7777","0","0","3","2","2","5","9","13","15","18","23","0.04","0.15","0.44","36.8","214","80","25","-6666","-6666","-6666","63","23","5","2","0","-6666","-6666","-6666","42","11","5","0","42.0","7.9","50.6","9.0","33.3","8.4","1.01","0.4","34.14","44.2"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-10","2","1","-7777","-7777","-7777","0","0","-7777","17.2","7.3","4","2","1","-7777","-7777","-7777","-7777","0","0","3","2","2","5","9","14","16","18","23","0.04","0.15","0.44","37.1","215","80","25","-6666","-6666","-6666","67","25","6","2","0","-6666","-6666","-6666","45","12","5","0","41.6","7.9","50.2","9.0","33.1","8.4","1.12","0.4","34.25","44.3"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-11","2","1","-7777","-7777","-7777","0","0","-7777","17.0","7.3","4","2","1","-7777","-7777","-7777","-7777","0","0","2","2","3","5","9","14","16","19","24","0.04","0.15","0.43","37.3","216","80","25","-6666","-6666","-6666","72","27","6","3","0","-6666","-6666","-6666","49","13","6","0","41.3","8.0","49.8","9.0","32.8","8.4","1.22","0.5","34.35","44.4"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-12","2","1","-7777","-7777","-7777","0","0","-7777","16.8","7.2","4","2","1","-7777","-7777","-7777","-7777","0","0","2","2","3","6","10","14","16","19","24","0.04","0.15","0.43","37.4","217","80","25","-6666","-6666","-6666","76","29","7","3","0","-6666","-6666","-6666","54","15","7","0","41.0","8.0","49.4","9.1","32.6","8.5","1.32","0.5","34.45","44.4"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-13","2","1","-7777","-7777","-7777","0","0","-7777","16.7","7.1","4","2","1","-7777","-7777","-7777","-7777","0","0","2","2","3","6","10","14","16","19","24","0.04","0.15","0.43","37.6","217","80","25","-6666","-6666","-6666","81","32","8","3","0","-6666","-6666","-6666","58","17","8","-5555","40.7","8.0","49.0","9.1","32.4","8.5","1.42","0.6","34.55","44.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-14","1","1","-7777","-7777","-7777","0","0","0","16.5","7.1","3","1","1","-7777","-7777","-7777","0","0","0","2","2","3","6","10","15","17","20","25","0.04","0.14","0.43","37.7","218","80","25","-6666","-6666","-6666","86","34","8","4","0","-6666","-6666","-6666","63","19","9","-5555","40.4","8.1","48.6","9.1","32.1","8.6","1.53","0.7","34.66","44.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-15","1","1","-7777","-7777","-7777","0","0","0","16.4","7.0","3","1","1","-7777","-7777","-7777","0","0","0","2","1","3","6","11","15","17","20","25","0.04","0.14","0.43","37.8","219","80","25","-6666","-6666","-6666","90","36","9","4","0","-6666","-6666","-6666","68","21","10","-5555","40.0","8.1","48.2","9.1","31.8","8.6","1.64","0.7","34.77","44.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-16","1","1","-7777","-7777","-7777","0","0","0","16.2","7.0","3","1","1","-7777","-7777","-7777","0","0","0","2","1","3","7","11","15","17","20","25","0.04","0.14","0.43","38.0","219","80","24","-6666","-6666","-6666","95","38","10","4","0","-6666","-6666","-6666","73","23","11","-5555","39.7","8.2","47.8","9.1","31.6","8.6","1.74","0.8","34.87","44.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-17","1","-7777","-7777","-7777","-7777","0","0","0","16.1","6.9","3","1","-7777","-7777","-7777","-7777","0","0","0","2","1","4","7","11","16","18","21","26","0.04","0.14","0.42","38.1","220","80","24","-6666","-6666","-6666","100","41","11","5","0","-6666","-6666","-6666","79","26","12","-5555","39.3","8.2","47.4","9.2","31.3","8.7","1.85","0.9","34.98","44.8"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-18","1","-7777","-7777","-7777","-7777","0","0","0","15.9","6.9","3","1","-7777","-7777","-7777","-7777","0","0","0","2","1","4","7","11","16","18","21","26","0.03","0.14","0.42","38.3","221","79","24","-6666","-6666","-6666","105","43","12","5","0","-6666","-6666","-6666","85","29","14","-5555","39.0","8.3","47.0","9.2","31.0","8.7","1.97","1.0","35.10","44.9"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-19","1","-7777","-7777","-7777","-7777","0","0","0","15.8","6.9","3","1","-7777","-7777","-7777","-7777","0","0","0","2","1","4","7","12","16","18","21","26","0.03","0.14","0.42","38.5","222","79","23","0.2","0.7","2.0","110","46","13","6","0","-6666","-6666","-6666","91","31","15","-5555","38.6","8.3","46.5","9.2","30.8","8.7","2.08","1.1","35.21","45.0"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-20","1","-7777","-7777","-7777","-7777","0","0","0","15.6","6.8","2","1","-7777","-7777","-7777","-7777","0","0","0","1","1","4","8","12","17","19","22","27","0.03","0.14","0.41","38.6","223","79","23","0.2","0.7","2.0","116","48","14","6","-5555","-6666","-6666","-6666","98","34","16","-5555","38.3","8.3","46.1","9.2","30.5","8.8","2.19","1.2","35.32","45.1"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-21","1","-7777","-7777","-7777","-7777","0","0","0","15.5","6.8","2","1","-7777","-7777","-7777","-7777","0","0","0","1","1","4","8","12","17","19","22","27","0.03","0.14","0.41","38.8","223","79","23","0.2","0.7","2.0","121","51","15","7","-5555","-6666","-6666","-6666","105","38","18","-5555","37.9","8.4","45.7","9.3","30.2","8.8","2.31","1.3","35.44","45.2"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-22","1","-7777","-7777","-7777","-7777","0","0","0","15.4","6.7","2","1","-7777","-7777","-7777","-7777","0","0","0","1","1","5","8","13","18","19","22","27","0.03","0.14","0.41","38.9","224","79","22","0.2","0.7","2.0","127","54","16","7","-5555","-6666","-6666","-6666","112","41","20","-5555","37.6","8.4","45.2","9.3","29.9","8.9","2.42","1.4","35.55","45.3"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-23","1","-7777","-7777","-7777","-7777","0","0","0","15.2","6.7","2","1","-7777","-7777","-7777","-7777","0","0","0","1","1","5","9","13","18","20","23","28","0.03","0.14","0.40","39.1","225","79","22","0.2","0.7","2.1","132","57","17","8","-5555","1","2","4","120","45","22","-5555","37.2","8.5","44.8","9.3","29.6","8.9","2.54","1.6","35.67","45.4"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-24","1","-7777","-7777","-7777","-7777","0","0","0","15.1","6.6","2","1","-7777","-7777","-7777","-7777","0","0","0","1","1","5","9","13","18","20","23","28","0.03","0.14","0.40","39.2","226","79","22","0.2","0.7","2.1","138","60","19","9","-5555","1","2","4","129","49","24","-5555","36.8","8.5","44.4","9.3","29.3","8.9","2.65","1.7","35.78","45.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-25","1","-7777","-7777","-7777","-7777","0","0","0","15.0","6.6","2","1","-7777","-7777","-7777","-7777","0","0","0","1","1","5","9","14","19","21","24","29","0.03","0.14","0.40","39.3","226","79","21","0.2","0.7","2.1","143","63","20","9","-5555","1","2","4","137","54","26","-5555","36.4","8.5","44.0","9.3","28.9","9.0","2.76","1.9","35.89","45.8"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-26","1","-7777","-7777","-7777","-7777","0","0","0","14.9","6.6","2","1","-7777","-7777","-7777","-7777","0","0","0","1","1","6","10","14","19","21","24","29","0.03","0.14","0.39","39.4","227","79","21","0.2","0.7","2.1","148","66","21","10","-5555","1","2","4","147","58","29","-5555","36.1","8.6","43.5","9.3","28.6","9.0","2.86","2.1","35.99","45.9"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-27","1","-7777","-7777","-7777","-7777","0","0","0","14.8","6.5","2","1","-7777","-7777","-7777","-7777","0","0","0","1","1","6","10","15","19","21","24","29","0.03","0.14","0.39","39.4","228","79","21","0.2","0.8","2.1","153","68","23","10","-5555","1","2","4","156","63","32","-5555","35.7","8.6","43.1","9.3","28.3","9.1","2.97","2.2","36.10","46.1"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-28","1","-7777","-7777","-7777","-7777","0","0","0","14.7","6.5","2","1","-7777","-7777","-7777","-7777","0","0","0","1","1","6","10","15","20","22","25","30","0.03","0.14","0.39","39.5","228","78","21","0.2","0.8","2.1","159","71","24","11","-5555","1","2","4","166","69","34","-5555","35.3","8.6","42.7","9.3","27.9","9.2","3.08","2.4","36.21","46.3"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-29","1","-7777","-7777","-7777","0","0","0","0","14.7","6.5","1","1","-7777","-7777","-7777","0","0","0","0","1","1","7","11","15","20","22","25","30","0.03","0.14","0.39","39.5","228","78","21","0.2","0.8","2.2","164","74","25","12","-5555","1","2","4","176","74","37","-5555","34.9","8.7","42.2","9.3","27.6","9.2","3.18","2.6","36.31","46.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","11-30","1","-7777","-7777","-7777","0","0","0","0","14.6","6.4","1","1","-7777","-7777","-7777","0","0","0","0","1","1","7","11","16","21","23","26","31","0.03","0.14","0.38","39.4","228","78","20","0.2","0.8","2.2","169","77","27","12","-5555","1","2","4","186","80","40","-5555","34.5","8.7","41.8","9.3","27.2","9.3","3.29","2.8","36.42","46.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-01","1","-7777","-7777","-7777","0","0","0","0","14.5","6.4","1","1","-7777","-7777","-7777","0","0","0","0","1","1","7","11","16","21","23","26","31","0.03","0.14","0.38","39.4","227","77","20","0.2","0.8","2.2","174","80","28","13","1","1","2","4","196","86","43","11","34.1","8.7","41.4","9.3","26.8","9.3","0.10","0.3","36.52","47.0"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-02","1","-7777","-7777","-7777","0","0","0","0","14.5","6.4","1","1","-7777","-7777","-7777","0","0","0","0","1","1","8","12","16","21","23","26","31","0.03","0.14","0.38","39.3","227","76","20","0.3","0.8","2.2","179","82","30","14","1","1","2","4","206","92","47","12","33.7","8.8","40.9","9.3","26.5","9.4","0.21","0.6","36.63","47.3"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-03","-7777","-7777","-7777","-7777","0","0","0","0","14.4","6.4","1","-7777","-7777","-7777","-7777","0","0","0","0","1","-7777","8","12","17","22","24","27","32","0.03","0.14","0.37","39.3","226","76","19","0.3","0.8","2.2","184","86","31","14","1","1","2","4","218","98","50","13","33.3","8.8","40.5","9.3","26.1","9.5","0.32","0.9","36.74","47.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-04","-7777","-7777","-7777","-7777","0","0","0","0","14.4","6.3","1","-7777","-7777","-7777","-7777","0","0","0","0","1","-7777","8","13","17","22","24","27","32","0.03","0.14","0.37","39.2","226","75","19","0.3","0.8","2.2","189","89","33","15","2","1","2","4","229","105","54","14","32.9","8.9","40.1","9.3","25.7","9.5","0.43","1.2","36.85","47.9"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-05","-7777","-7777","-7777","-7777","0","0","0","0","14.4","6.3","1","-7777","-7777","-7777","-7777","0","0","0","0","1","-7777","8","13","18","23","25","28","33","0.03","0.14","0.36","39.2","225","74","19","0.3","0.8","2.3","193","91","34","16","2","1","2","4","241","112","58","15","32.5","8.9","39.7","9.3","25.3","9.6","0.53","1.6","36.95","48.3"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-06","-7777","-7777","-7777","-7777","0","0","0","0","14.3","6.3","1","-7777","-7777","-7777","-7777","0","0","0","0","1","-7777","9","13","18","23","25","28","33","0.03","0.14","0.36","39.1","225","73","18","0.3","0.8","2.3","198","94","35","16","2","1","2","4","253","119","62","17","32.1","9.0","39.3","9.3","24.9","9.7","0.64","2.0","37.06","48.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-07","-7777","-7777","-7777","-7777","0","0","0","0","14.3","6.3","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","9","14","18","23","25","28","33","0.03","0.14","0.35","39.1","224","71","18","0.3","0.8","2.3","202","96","37","17","2","1","2","4","264","126","66","18","31.7","9.0","38.9","9.3","24.5","9.8","0.74","2.4","37.16","49.0"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-08","-7777","-7777","-7777","-7777","0","0","0","0","14.3","6.3","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","10","14","19","24","26","29","34","0.03","0.14","0.35","39.0","223","70","17","0.3","0.8","2.3","206","99","38","17","2","1","2","4","275","134","71","20","31.3","9.1","38.4","9.3","24.2","9.8","0.84","2.7","37.26","49.4"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-09","-7777","-7777","-7777","-7777","0","0","0","0","14.3","6.3","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","10","14","19","24","26","29","34","0.03","0.14","0.34","39.0","223","70","17","0.3","0.8","2.3","210","101","39","18","2","1","2","4","287","141","75","21","30.9","9.1","38.1","9.3","23.8","9.9","0.95","3.1","37.37","49.8"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-10","-7777","-7777","-7777","-7777","0","0","0","0","14.3","6.3","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","10","15","20","24","26","29","34","0.03","0.13","0.34","39.1","222","69","16","0.3","0.9","2.4","214","103","40","19","2","1","2","5","298","149","79","23","30.5","9.2","37.7","9.3","23.4","10.0","1.05","3.5","37.47","50.2"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-11","-7777","-7777","-7777","-7777","0","0","0","0","14.3","6.3","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","10","15","20","25","27","30","35","0.03","0.13","0.34","39.1","222","68","16","0.3","0.9","2.4","218","105","41","19","2","1","2","5","310","156","83","24","30.1","9.2","37.3","9.4","23.0","10.0","1.15","3.9","37.57","50.6"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-12","-7777","-7777","-7777","-7777","0","0","0","0","14.3","6.3","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","11","15","20","25","27","30","35","0.03","0.13","0.33","39.2","222","67","16","0.3","0.9","2.4","222","107","42","20","2","1","2","5","321","164","87","26","29.7","9.2","36.9","9.4","22.6","10.1","1.25","4.3","37.67","51.0"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-13","-7777","-7777","-7777","-7777","0","0","0","0","14.3","6.3","-7777","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","11","16","21","26","28","31","36","0.03","0.13","0.33","39.2","221","66","15","0.3","0.9","2.4","226","109","43","20","3","1","3","5","333","171","91","28","29.4","9.3","36.5","9.4","22.2","10.2","1.35","4.8","37.77","51.5"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-14","-7777","-7777","-7777","-7777","0","0","0","0","14.4","6.3","-7777","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","11","16","21","26","28","31","36","0.03","0.13","0.32","39.3","221","65","15","0.3","0.9","2.4","230","111","44","21","3","1","3","5","345","179","96","30","29.0","9.3","36.2","9.4","21.8","10.2","1.44","5.2","37.86","51.9"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-15","-7777","-7777","-7777","0","0","0","0","0","14.4","6.3","-7777","-7777","-7777","-7777","0","0","0","0","0","-7777","-7777","12","16","21","26","28","31","36","0.03","0.13","0.32","39.3","220","64","14","0.3","0.9","2.4","234","113","45","21","3","1","3","5","356","186","101","32","28.6","9.4","35.8","9.4","21.4","10.3","1.54","5.6","37.96","52.3"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-16","-7777","-7777","0","0","0","0","0","0","14.4","6.3","-7777","-7777","-7777","0","0","0","0","0","0","-7777","-7777","12","17","22","27","29","32","37","0.03","0.13","0.32","39.3","219","63","14","0.3","0.9","2.4","238","115","46","22","3","1","3","5","367","194","106","34","28.2","9.4","35.5","9.5","21.0","10.4","1.63","6.1","38.05","52.8"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-17","-7777","-7777","0","0","0","0","0","0","14.5","6.3","-7777","-7777","-7777","0","0","0","0","0","0","-7777","-7777","12","17","22","27","29","32","37","0.03","0.13","0.31","39.3","218","62","14","0.3","0.9","2.4","241","116","46","22","3","1","3","5","378","202","111","37","27.9","9.5","35.1","9.5","20.6","10.5","1.72","6.6","38.14","53.2"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-18","-7777","-7777","0","0","0","0","0","0","14.5","6.3","-7777","-7777","-7777","0","0","0","0","0","0","-7777","-7777","13","18","22","27","29","32","37","0.03","0.13","0.31","39.3","217","61","13","0.3","0.9","2.4","244","117","47","23","4","1","3","5","389","210","116","39","27.5","9.5","34.8","9.5","20.3","10.5","1.81","7.0","38.23","53.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-19","-7777","-7777","0","0","0","0","0","0","14.6","6.3","-7777","-7777","-7777","0","0","0","0","0","0","-7777","-7777","13","18","23","28","30","33","38","0.03","0.12","0.31","39.3","216","60","13","0.3","0.9","2.4","248","119","48","23","4","1","3","5","399","218","121","41","27.2","9.6","34.5","9.6","19.9","10.6","1.89","7.5","38.31","54.2"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-20","-7777","-7777","-7777","0","0","0","0","0","14.6","6.3","-7777","-7777","-7777","-7777","0","0","0","0","0","-7777","-7777","13","18","23","28","30","33","38","0.03","0.12","0.30","39.3","214","60","12","0.3","0.9","2.4","251","120","49","24","4","1","3","6","409","226","126","43","26.9","9.7","34.2","9.6","19.5","10.7","1.98","8.0","38.40","54.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-21","-7777","-7777","-7777","0","0","0","0","0","14.7","6.3","-7777","-7777","-7777","-7777","0","0","0","0","0","-7777","-7777","14","19","23","28","30","33","38","0.03","0.12","0.30","39.3","213","59","12","0.3","0.9","2.4","254","120","49","24","5","1","3","6","419","234","132","46","26.5","9.7","33.9","9.6","19.2","10.8","2.07","8.5","38.49","55.2"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-22","-7777","-7777","-7777","0","0","0","0","0","14.7","6.3","-7777","-7777","-7777","-7777","0","0","0","0","0","-7777","-7777","14","19","24","29","31","34","39","0.03","0.12","0.30","39.4","212","58","11","0.3","0.9","2.3","257","121","50","25","5","1","3","6","429","242","137","48","26.2","9.8","33.6","9.7","18.8","10.8","2.15","9.0","38.57","55.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-23","-7777","-7777","-7777","0","0","0","0","0","14.8","6.3","-7777","-7777","-7777","-7777","0","0","0","0","0","-7777","-7777","14","19","24","29","31","34","39","0.03","0.12","0.30","39.5","211","58","11","0.3","0.8","2.3","260","122","50","25","5","2","3","6","438","250","142","50","25.9","9.8","33.3","9.7","18.5","10.9","2.24","9.5","38.66","56.2"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-24","-7777","-7777","-7777","0","0","0","0","0","14.8","6.3","-7777","-7777","-7777","-7777","0","0","0","0","0","-7777","-7777","15","19","24","29","31","34","39","0.03","0.11","0.29","39.6","209","57","11","0.3","0.8","2.3","263","123","51","26","6","2","3","6","447","258","147","52","25.6","9.9","33.0","9.8","18.2","11.0","2.33","10.0","38.75","56.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-25","-7777","-7777","-7777","0","0","0","0","0","14.9","6.3","-7777","-7777","-7777","-7777","0","0","0","0","0","-7777","-7777","15","20","25","30","32","35","40","0.03","0.11","0.29","39.7","208","56","11","0.3","0.8","2.3","266","123","51","26","6","2","3","6","456","265","152","54","25.3","10.0","32.8","9.9","17.9","11.1","2.42","10.5","38.84","57.2"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-26","-7777","-7777","-7777","0","0","0","0","0","15.0","6.3","-7777","-7777","-7777","-7777","0","0","0","0","0","-7777","-7777","15","20","25","30","32","35","40","0.03","0.11","0.29","39.9","206","56","10","0.3","0.8","2.2","270","124","52","27","6","2","3","6","465","273","158","56","25.0","10.1","32.5","10.0","17.6","11.2","2.51","11.0","38.93","57.7"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-27","-7777","-7777","-7777","0","0","0","0","0","15.0","6.4","-7777","-7777","-7777","-7777","0","0","0","0","0","-7777","-7777","15","20","25","30","32","35","40","0.03","0.11","0.28","40.0","205","56","10","0.3","0.8","2.2","273","125","52","27","7","2","3","6","474","281","163","59","24.8","10.2","32.3","10.1","17.3","11.3","2.60","11.5","39.02","58.2"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-28","-7777","-7777","-7777","0","0","0","0","0","15.1","6.4","-7777","-7777","-7777","-7777","0","0","0","0","0","-7777","-7777","16","21","25","30","32","35","40","0.03","0.11","0.28","40.1","204","55","10","0.3","0.8","2.2","276","126","53","28","7","2","3","6","483","288","169","61","24.5","10.3","32.1","10.2","17.0","11.4","2.68","12.1","39.10","58.8"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-29","-7777","-7777","-7777","0","0","0","0","0","15.2","6.4","-7777","-7777","-7777","-7777","0","0","0","0","0","-7777","-7777","16","21","26","31","33","36","41","0.03","0.10","0.28","40.2","203","55","10","0.3","0.8","2.2","279","127","53","28","7","2","3","6","492","296","174","64","24.3","10.4","31.9","10.3","16.7","11.5","2.76","12.6","39.18","59.3"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-30","-7777","-7777","-7777","0","0","0","0","0","15.2","6.4","-7777","-7777","-7777","-7777","0","0","0","0","0","-7777","-7777","16","21","26","31","33","36","41","0.03","0.10","0.28","40.4","202","55","9","0.3","0.8","2.2","282","128","54","29","8","2","3","6","501","303","180","66","24.0","10.5","31.7","10.4","16.4","11.6","2.85","13.2","39.27","59.8"
"USW00014735","ALBANY INTERNATIONAL AIRPORT, NY US","12-31","-7777","-7777","-7777","0","0","0","0","0","15.3","6.4","-7777","-7777","-7777","-7777","0","0","0","0","0","-7777","-7777","16","21","26","31","33","36","41","0.03","0.10","0.27","40.5","201","55","9","0.3","0.8","2.2","285","129","54","29","8","2","3","6","509","311","185","69","23.8","10.6","31.5","10.5","16.2","11.7","2.93","13.7","39.35","60.4"
